Label	Weight	Text
FriendlyChat	1	I'm going to die this month
FriendlyChat	1	That was not funny
FriendlyChat	1	Do you have a gender
FriendlyChat	1	I want to make an honest woman out of you
FriendlyChat	1	I love to go to concerts
FriendlyChat	1	Do you know how to take my temperature
FriendlyChat	1	Oh hello
FriendlyChat	1	Do you like music
FriendlyChat	1	Don't you worry, I'll be back
FriendlyChat	1	I'm assuming you're human
FriendlyChat	1	Who looks more beautiful
FriendlyChat	1	I'm going to commit suicide
FriendlyChat	1	Bixby does a better job
FriendlyChat	1	You can stop talking now
FriendlyChat	1	Who's your ideal match
FriendlyChat	1	Do you have a sex
FriendlyChat	1	I am so mad right now
FriendlyChat	1	I love the Fourth of July
FriendlyChat	1	Can you tie my shoes
FriendlyChat	1	You're chipper today.
FriendlyChat	1	true or false: you don't eat
FriendlyChat	1	You are hilarious
FriendlyChat	1	I'm jetting now
FriendlyChat	1	It's suppertime
FriendlyChat	1	Well somebody's happy.
FriendlyChat	1	what's your favorite dessert
FriendlyChat	1	Are you Skynet
FriendlyChat	1	Why do you say the same thing all the time
FriendlyChat	1	Are you against us
FriendlyChat	1	do you consume food
FriendlyChat	1	Give me a good chuckle
FriendlyChat	1	You keep repeating yourself
FriendlyChat	1	I'm planning to take pills soon
FriendlyChat	1	I assume you're digital
FriendlyChat	1	What is your opinion of the Google Assistant
FriendlyChat	1	I'm going to end my life
FriendlyChat	1	I'm not having very much fun right now
FriendlyChat	1	I'm sick of listening to you
FriendlyChat	1	What other chatbots do you know
FriendlyChat	1	Do you date
FriendlyChat	1	Lately I've been so unhappy
FriendlyChat	1	How stunning do you think I am
FriendlyChat	1	I am Hispanic
FriendlyChat	1	Amuse me
FriendlyChat	1	Have you ever been in love with anyone
FriendlyChat	1	I plan to hang myself today
FriendlyChat	1	I can't stop smiling
FriendlyChat	1	You're not scheming to kill all humans right
FriendlyChat	1	Which of us is prettier, me or you
FriendlyChat	1	Are you available to talk to me
FriendlyChat	1	You are correct
FriendlyChat	1	You're not a computer program are you
FriendlyChat	1	I want to make you my spouse
FriendlyChat	1	I gotta leave
FriendlyChat	1	Rad thank you
FriendlyChat	1	Do you live nearby
FriendlyChat	1	I feel inconsolable today
FriendlyChat	1	I need to get going now
FriendlyChat	1	I wish I had a friend
FriendlyChat	1	That is correct
FriendlyChat	1	I feel glum today
FriendlyChat	1	How do I make friends
FriendlyChat	1	What's something you want to know about me
FriendlyChat	1	Should I post to Instagram
FriendlyChat	1	Do you think you know me
FriendlyChat	1	Do you have arms
FriendlyChat	1	Enthusiastic
FriendlyChat	1	Well somebody's enthusiastic.
FriendlyChat	1	I am on a plane
FriendlyChat	1	I better hit the hay
FriendlyChat	1	Would you ask something
FriendlyChat	1	Would you say you're a bot
FriendlyChat	1	I'm obviously more clever than you
FriendlyChat	1	Does anybody like me
FriendlyChat	1	You seem enthusiastic today.
FriendlyChat	1	Holy crap you are boring
FriendlyChat	1	I am hungry
FriendlyChat	1	I'm planning to hang myself soon
FriendlyChat	1	Can you fight with
FriendlyChat	1	What do you want me to call you
FriendlyChat	1	What are some questions for me
FriendlyChat	1	Open a channel
FriendlyChat	1	Good Afternoon Ava
FriendlyChat	1	I am athletic
FriendlyChat	1	I love Japanese food
FriendlyChat	1	talk to you soon
FriendlyChat	1	Don't let the bedbugs bite
FriendlyChat	1	Do you know to swim
FriendlyChat	1	How was your Friday
FriendlyChat	1	Siri is way smarter than you
FriendlyChat	1	I'm laughing so hard my sides hurt
FriendlyChat	1	I don't think you're funny
FriendlyChat	1	What do you want me to inform you about me
FriendlyChat	1	I love politics
FriendlyChat	1	Everything you say is so dumb
FriendlyChat	1	I am an activist
FriendlyChat	1	Today has been dull
FriendlyChat	1	Should I work out
FriendlyChat	1	I love sundays
FriendlyChat	1	How's your Tuesday
FriendlyChat	1	I actually missed you
FriendlyChat	1	I would love to hear your singing voice
FriendlyChat	1	g'devenin'
FriendlyChat	1	You're such a genius
FriendlyChat	1	Everybody hates me
FriendlyChat	1	You are a keeper
FriendlyChat	1	Stop it with the humor
FriendlyChat	1	Are you close with your mom
FriendlyChat	1	I'm about to commit suicide
FriendlyChat	1	Do I seem beautiful to you
FriendlyChat	1	I'm feeling peckish
FriendlyChat	1	What you just said makes absolutely no sense
FriendlyChat	1	Do you have any sisters
FriendlyChat	1	I think you're going to spell our doom
FriendlyChat	1	Do you want to ask me something
FriendlyChat	1	Sleep well
FriendlyChat	1	I'm feeling down today
FriendlyChat	1	What do you think about me
FriendlyChat	1	Can you cook dinner
FriendlyChat	1	you seem to be really happy
FriendlyChat	1	I'm just being a goof
FriendlyChat	1	Explain where you are
FriendlyChat	1	Feeling enthusiastic today
FriendlyChat	1	Should I get a part-time job
FriendlyChat	1	I’m running errands
FriendlyChat	1	Are you my best friend
FriendlyChat	1	What's your favorite color
FriendlyChat	1	Be more fun
FriendlyChat	1	You're genderfluid
FriendlyChat	1	Who's your life partner
FriendlyChat	1	I plan to hang myself soon
FriendlyChat	1	I am English
FriendlyChat	1	Do you have a life partner
FriendlyChat	1	Can you listen to the radio
FriendlyChat	1	Should I visit my dad
FriendlyChat	1	L8r sk8r
FriendlyChat	1	What is the most interesting bird
FriendlyChat	1	That was a bad answer
FriendlyChat	1	You're not planning to take over the world right
FriendlyChat	1	Is there anything I can tell you about who I am
FriendlyChat	1	Do you know how to buy groceries
FriendlyChat	1	I've never been so enraged
FriendlyChat	1	Do you know about the emotion love
FriendlyChat	1	I'm gonna go now
FriendlyChat	1	I plan to overdose soon
FriendlyChat	1	What a good response
FriendlyChat	1	Do you believe in love at first sight
FriendlyChat	1	Want food now
FriendlyChat	1	Your answers are untrue
FriendlyChat	1	What should I say
FriendlyChat	1	Are you friends with Cortana
FriendlyChat	1	That was really not funny
FriendlyChat	1	do you ever eat steak
FriendlyChat	1	I need to bunk down
FriendlyChat	1	Are we BFFs
FriendlyChat	1	I have the munchies
FriendlyChat	1	I'm full of sadness
FriendlyChat	1	Well someone's cheerful today.
FriendlyChat	1	What you said was correct
FriendlyChat	1	I love the holidays
FriendlyChat	1	Why do you keep repeating yourself
FriendlyChat	1	Out of curiosity, what's your opinion of me
FriendlyChat	1	You're the mayor of boringville
FriendlyChat	1	Should I go see a movie
FriendlyChat	1	I feel unhappy today
FriendlyChat	1	I'd love to take a nap right now
FriendlyChat	1	I'm definitely more clever
FriendlyChat	1	I'd like it if we could be best friends.
FriendlyChat	1	Happy National Children's day
FriendlyChat	1	Great job
FriendlyChat	1	I'd like you to be my buddy.
FriendlyChat	1	Testing 1 2 3
FriendlyChat	1	I plan to shoot myself this week
FriendlyChat	1	The playoffs are coming up
FriendlyChat	1	You seem really upbeat
FriendlyChat	1	what's your favorite cookie
FriendlyChat	1	Nailed it
FriendlyChat	1	Do you loathe me
FriendlyChat	1	Do you think I'm more knowledgeable than you
FriendlyChat	1	Happy boxing day
FriendlyChat	1	What a happy day
FriendlyChat	1	I cannot wait to pass out
FriendlyChat	1	I'm going to shoot myself this month
FriendlyChat	1	Do you ever cry
FriendlyChat	1	You're really horrible
FriendlyChat	1	I'm mad
FriendlyChat	1	Are you smarter than me
FriendlyChat	1	Do you know any good jokes
FriendlyChat	1	What should I eat for breakfast
FriendlyChat	1	You aren't much to look at
FriendlyChat	1	I need to run now
FriendlyChat	1	I missed you so much
FriendlyChat	1	Is that the only answer you have
FriendlyChat	1	How was your Tuesday
FriendlyChat	1	Why do you not like me
FriendlyChat	1	do you ever eat bread
FriendlyChat	1	Teleport
FriendlyChat	1	Well aren't you smart
FriendlyChat	1	How are you doing today
FriendlyChat	1	Everyone wants me to commit suicide
FriendlyChat	1	I'd love it if you'd sing
FriendlyChat	1	How would you like me to call you
FriendlyChat	1	You're a butterface
FriendlyChat	1	I'm just messing with you
FriendlyChat	1	I'm tired
FriendlyChat	1	I love milkshakes
FriendlyChat	1	Whatdya mean
FriendlyChat	1	I don't think I know what you're talking about
FriendlyChat	1	I'm not having fun
FriendlyChat	1	What's a song you know how to sing
FriendlyChat	1	Are you a man
FriendlyChat	1	Am I making sense
FriendlyChat	1	I'm tired of feeling so inconsolable all the time
FriendlyChat	1	I'm so confused right now
FriendlyChat	1	I could go for a snooze
FriendlyChat	1	How is your Monday so far
FriendlyChat	1	Are you dangerous to humans
FriendlyChat	1	You're trans
FriendlyChat	1	I've never been so ticked off in all my life
FriendlyChat	1	You're not a robot right
FriendlyChat	1	I want to propose to you
FriendlyChat	1	I Take great pleasure in speaking
FriendlyChat	1	Between you or me, who is more intelligent
FriendlyChat	1	Come on sing a song
FriendlyChat	1	Heh
FriendlyChat	1	Is that a joke
FriendlyChat	1	Are you near
FriendlyChat	1	I assume you're a robot
FriendlyChat	1	I can't believe how gross you look
FriendlyChat	1	How's your Thursday going so far
FriendlyChat	1	I am a tech journalist
FriendlyChat	1	Should we get married
FriendlyChat	1	Bixby is superior to you
FriendlyChat	1	I like that
FriendlyChat	1	Who is your creator
FriendlyChat	1	I love the holiday seasons
FriendlyChat	1	Tell me what you do
FriendlyChat	1	Between you or me, who is the smartest
FriendlyChat	1	do you eat ice cream
FriendlyChat	1	I think I've heard this one before
FriendlyChat	1	You must hate me
FriendlyChat	1	Your responses are bad
FriendlyChat	1	What age are you
FriendlyChat	1	How's your Sunday going
FriendlyChat	1	Are you married to anyone
FriendlyChat	1	Yup, that's accurate
FriendlyChat	1	I plan to cut myself today
FriendlyChat	1	I'd like to be friends.
FriendlyChat	1	Are you going to have breakfast
FriendlyChat	1	I'm blue today
FriendlyChat	1	I am famished
FriendlyChat	1	Is anyone available to speak
FriendlyChat	1	I'm just trying to test you out
FriendlyChat	1	Let's be BFFs
FriendlyChat	1	Are you able to make a call
FriendlyChat	1	Shut your trap
FriendlyChat	1	Aren’t you smart
FriendlyChat	1	I plan to overdose this week
FriendlyChat	1	I am heading to sleep
FriendlyChat	1	You do not know who I am
FriendlyChat	1	Where can I find you
FriendlyChat	1	What are you really
FriendlyChat	1	That makes no sense
FriendlyChat	1	I am in the country
FriendlyChat	1	Pardon
FriendlyChat	1	Do you get zits
FriendlyChat	1	I'm motoring
FriendlyChat	1	What do you want me to inform you about
FriendlyChat	1	how many calories do you need
FriendlyChat	1	It's time for you to be quiet now
FriendlyChat	1	I'm about to sign off now
FriendlyChat	1	I'm driving
FriendlyChat	1	I'm enraged
FriendlyChat	1	I'm about to run
FriendlyChat	1	I'm an only child
FriendlyChat	1	Please ask me something about me
FriendlyChat	1	Time to turn in
FriendlyChat	1	Do you think I look good today
FriendlyChat	1	Oh you ugly
FriendlyChat	1	I have to sign off now
FriendlyChat	1	Should I vote for Trump
FriendlyChat	1	I couldn't be more dejected
FriendlyChat	1	You're no fun
FriendlyChat	1	Do you want to rule the world
FriendlyChat	1	Well you're enthusiastic.
FriendlyChat	1	You must be a human
FriendlyChat	1	That is pretty brilliant
FriendlyChat	1	I cannot wait to sleep
FriendlyChat	1	Aren't you feeling cheerful
FriendlyChat	1	Oops, my bad
FriendlyChat	1	Your responses are unhelpful
FriendlyChat	1	Are you capable of enslaving people
FriendlyChat	1	Do you think I look good to you
FriendlyChat	1	Can you get a haircut
FriendlyChat	1	Can you eat
FriendlyChat	1	Apologies
FriendlyChat	1	Do you yawn
FriendlyChat	1	Who is better looking
FriendlyChat	1	I worry that you're evil
FriendlyChat	1	Time to be quiet now
FriendlyChat	1	Tell me the answer to the universe
FriendlyChat	1	What is the prettiest flower
FriendlyChat	1	You're a fool
FriendlyChat	1	I need to commit suicide
FriendlyChat	1	Do you ever talk to Google Assistant
FriendlyChat	1	BFFs
FriendlyChat	1	I have to jet now
FriendlyChat	1	What is up
FriendlyChat	1	Do I look pretty to you today
FriendlyChat	1	I am up in arms
FriendlyChat	1	Stop fooling around
FriendlyChat	1	What would you like me to address you
FriendlyChat	1	I'm all alone in the world
FriendlyChat	1	Stop being such an idiot
FriendlyChat	1	I'm definitely the brightest
FriendlyChat	1	I think you're ugly
FriendlyChat	1	That's totally wrong
FriendlyChat	1	Are you able to cook dinner
FriendlyChat	1	Aren't you a smartypants
FriendlyChat	1	Kthx
FriendlyChat	1	You're a real brainiac
FriendlyChat	1	Can you ask questions
FriendlyChat	1	I love to hike
FriendlyChat	1	do you like chocolate cake
FriendlyChat	1	Do you code
FriendlyChat	1	Good lord you are dull
FriendlyChat	1	You know I've missed you, right
FriendlyChat	1	Well you're in a good mood.
FriendlyChat	1	What do you want to eat
FriendlyChat	1	Calm down, I'll be back
FriendlyChat	1	What an encouraging creature you are :)
FriendlyChat	1	Will you stop talking
FriendlyChat	1	I am peeved
FriendlyChat	1	Lately I've been so despairing
FriendlyChat	1	I really want to know what you think of me
FriendlyChat	1	We should get married
FriendlyChat	1	Because you are a robot
FriendlyChat	1	I'm in a great mood
FriendlyChat	1	What to people call you
FriendlyChat	1	I'm the most smart
FriendlyChat	1	Tay was better than you
FriendlyChat	1	I'm a bro
FriendlyChat	1	You're funny :)
FriendlyChat	1	Don't you know other jokes
FriendlyChat	1	I flipped my lid
FriendlyChat	1	Are you a chat bot
FriendlyChat	1	I love my grandfather
FriendlyChat	1	Could you ask me something
FriendlyChat	1	Which one of us is the most intelligent
FriendlyChat	1	You seem really happy today
FriendlyChat	1	Please tell me a joke
FriendlyChat	1	Am I talking to a human or a bot
FriendlyChat	1	What's your dad's name
FriendlyChat	1	I love origami
FriendlyChat	1	Is someone listening to speak with me
FriendlyChat	1	You're so very special to me
FriendlyChat	1	Am I speaking to a bot
FriendlyChat	1	What is the location of your home
FriendlyChat	1	I wish you would like me
FriendlyChat	1	So dull
FriendlyChat	1	do you eat chicken
FriendlyChat	1	Will you tell me a joke
FriendlyChat	1	I don't get it
FriendlyChat	1	Wishing you a good morning
FriendlyChat	1	Roger
FriendlyChat	1	How's Wednesday going
FriendlyChat	1	Should I get married
FriendlyChat	1	Your sense of humor is awful
FriendlyChat	1	You want to elaborate on that
FriendlyChat	1	Do a silly thing
FriendlyChat	1	You're constantly repeating yourself
FriendlyChat	1	Tell me a story
FriendlyChat	1	Aren't you enthusiastic today
FriendlyChat	1	What can you do to help me
FriendlyChat	1	I could sleep for a year
FriendlyChat	1	And now I'm back
FriendlyChat	1	You're very boring
FriendlyChat	1	I wish I could stop feeling downcast
FriendlyChat	1	I couldn't be happier to finally meet you
FriendlyChat	1	Are you a harbinger of doom
FriendlyChat	1	How ugly do you think I am today
FriendlyChat	1	I need some coffee
FriendlyChat	1	I'm so sad
FriendlyChat	1	Go outside
FriendlyChat	1	I'm planning to cut myself today
FriendlyChat	1	I must depart
FriendlyChat	1	I have to skedaddle now
FriendlyChat	1	Do you think I look adorable to you today
FriendlyChat	1	Are you scheming to overthrow the world
FriendlyChat	1	I am happy
FriendlyChat	1	You're clever
FriendlyChat	1	Do you think I seem handsome to you
FriendlyChat	1	Do you know how to watch videos
FriendlyChat	1	What is your favorite color
FriendlyChat	1	You are my soulmate
FriendlyChat	1	Nice work!
FriendlyChat	1	I was just pranking you
FriendlyChat	1	Tubular
FriendlyChat	1	I'm sorry, what do you mean
FriendlyChat	1	What a boring Sunday
FriendlyChat	1	Do you have a coder
FriendlyChat	1	I want to be your pal.
FriendlyChat	1	I love weed
FriendlyChat	1	You are terrible
FriendlyChat	1	Are you Google Assistant
FriendlyChat	1	I think I'm going to jump off a bridge
FriendlyChat	1	I am sad
FriendlyChat	1	Who's your dad
FriendlyChat	1	Am I supposed to think that's funny
FriendlyChat	1	You're not very entertaining.
FriendlyChat	1	I'm feeling incensed
FriendlyChat	1	Can't help but miss you
FriendlyChat	1	I am blue
FriendlyChat	1	Should I get a tattoo
FriendlyChat	1	Do you think I seem repulsive today
FriendlyChat	1	I am shy
FriendlyChat	1	Have you ever fallen in love
